st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51
ND,11/30/2021,1,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,4336,4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,12/31/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,26,0,0,0,9257,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,1/31/2022,1,0,1,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,46,43,0,0,0,14025,13099,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ND,2/28/2022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,2809,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,3/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,4/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1030,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,5/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,2917,2361,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,6/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2454,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,7/31/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,9755,9755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ND,8/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,2331,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,9/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1421,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,10/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,965,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,12/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1836,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,1/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2/28/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,3/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,4/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,5/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,549,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,6/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,618,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,7/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,8/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,9/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,10/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,618,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,11/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,12/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,1/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2/29/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2190,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,3/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,4/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,5/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,6/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,7/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,4/30/2020,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,5/31/2020,291,21,24,1,0,0,0,0,0,0,0,472,67,32,0,0,2,0,0,0,0,0,0,0,69,69,1,1,0,22276,22276,426,426,0,9,1,0,0,0,0,0,0,0,0,0,0
NE,6/30/2020,2077,17,179,0,0,0,0,0,0,66,0,6739,155,620,0,0,4,0,0,0,0,0,0,0,6199,5939,5,5,0,1879174,1826059,1732,1732,0,1187,0,0,0,0,0,279,0,0,0,0,0
NE,7/31/2020,1214,29,60,1,0,0,0,0,0,142,6,7665,264,528,0,0,7,5,0,0,0,0,0,0,7203,6862,7,7,0,2095842,2032761,1522,1522,0,770,1,0,5,0,0,42,0,0,0,0,0
NE,8/31/2020,1264,60,80,1,0,0,0,0,0,146,2,11822,461,754,0,0,12,1,0,0,0,0,0,0,10439,10020,12,12,0,2979809,2897350,3452,3452,0,1064,1,0,14,0,0,35,0,0,0,0,0
NE,9/30/2020,1751,137,95,2,0,0,1,0,0,89,13,10388,799,592,0,0,11,1,0,0,0,1,0,0,11213,10767,11,10,1,3194475,3105958,6130,5690,440,1532,0,1,5,0,0,76,0,0,0,0,0
NE,10/31/2020,1948,188,98,6,0,0,1,0,0,92,9,14466,1859,807,0,0,33,3,0,0,0,7,0,0,14899,14320,40,33,7,4195484,4075291,14006,10926,3080,1992,8,1,7,0,0,154,0,0,0,0,0
NE,11/30/2020,1265,42,92,2,0,0,0,0,0,57,6,19706,1907,1012,0,0,41,0,0,0,0,9,0,0,19383,18558,50,41,9,5535248,5342362,20056,16096,3960,1395,2,0,6,0,0,221,1,0,0,0,0
NE,12/31/2020,2074,45,112,3,1,0,0,0,0,71,9,16562,1855,981,0,0,37,5,0,0,0,3,2,0,17319,16420,36,33,3,5022107,4808734,13892,12572,1320,1044,2,0,1,0,0,195,0,0,0,0,0
NE,1/31/2021,2539,34,140,5,0,0,2,0,0,0,0,14114,2037,735,0,0,15,5,0,0,0,1,5,0,7824,7447,6,6,0,2223697,2143142,1974,1974,0,1564,2,0,6,0,0,155,1,0,0,0,0
NE,2/28/2021,1054,17,79,3,0,0,2,0,0,0,0,22684,2319,1367,0,0,64,4,0,0,0,5,4,0,22718,21506,67,64,3,6679628,6415019,24072,22752,1320,1140,3,2,66,0,0,272,1,1,0,0,0
NE,3/31/2021,437,64,30,2,0,0,0,0,0,0,0,24300,2489,1503,0,0,44,9,0,0,0,13,5,0,29701,28036,77,61,16,8508817,8163336,25473,18433,7040,1294,5,2,1109,3,0,107,0,0,0,0,0
NE,4/30/2021,821,28,59,7,0,0,0,0,0,0,0,20980,1971,1362,0,0,64,6,0,0,0,8,4,0,23252,21987,72,66,6,6637522,6384809,26272,23632,2640,1752,7,0,1218,1,0,80,0,0,0,0,0
NE,5/31/2021,448,23,34,3,0,0,0,0,0,0,0,22504,2064,1462,0,0,86,8,0,0,0,3,5,0,23361,22236,75,70,5,6732572,6502972,29210,27010,2200,1668,4,0,687,0,0,121,1,0,0,0,0
NE,6/30/2021,271,13,51,1,0,0,0,0,0,0,0,14787,1603,1096,0,0,47,8,0,0,0,3,1,0,22427,21529,69,67,2,6487215,6313962,26122,25242,880,726,3,0,361,2,0,160,1,0,0,0,0
NE,7/31/2021,20,6,10,0,0,0,0,0,0,0,0,556,1303,49,0,0,1,3,0,0,0,3,13,0,1171,1117,5,1,4,392397,379223,2178,418,1760,53,0,0,61,0,0,119,0,0,0,0,0
NE,8/31/2021,46,1,4,0,0,0,0,0,0,0,0,753,570,81,0,0,0,3,0,0,0,0,0,0,1594,1561,0,0,0,502564,496392,0,0,0,79,0,0,55,0,0,0,0,0,0,0,0
NE,9/30/2021,12,0,0,0,0,0,0,1,0,0,0,242,327,62,0,0,0,0,0,0,0,0,3,0,682,662,0,0,0,226519,222581,0,0,0,44,0,0,35,0,0,0,0,0,0,0,0
NE,10/31/2021,10,0,1,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,376,367,0,0,0,111706,110499,0,0,0,24,0,0,14,0,0,0,0,0,0,0,0
NE,11/30/2021,2,0,1,0,0,0,0,0,0,0,0,72,7,10,0,0,0,0,0,0,0,0,0,0,210,192,0,0,0,77779,75371,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0
NE,12/31/2021,1,1,0,0,0,0,0,0,0,0,0,45,31,1,0,0,0,0,0,0,0,0,0,0,101,100,0,0,0,35304,35250,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0
NE,1/31/2022,3,0,1,0,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,0,136,135,0,0,0,47418,47312,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0
NE,2/28/2022,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,111,105,0,0,0,34156,33254,0,0,0,7,0,0,19,0,0,0,0,0,0,0,0
NE,3/31/2022,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,86,83,0,0,0,33824,32983,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0
NE,4/30/2022,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,8838,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,5/31/2022,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,5524,5524,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NE,6/30/2022,1,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,48,39,0,0,0,17497,16914,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0
NE,7/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,2094,2094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NE,8/31/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5697,5697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NE,9/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,6673,6673,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
NE,10/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8585,8585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NE,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,2824,2824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NE,12/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,81,0,0,0,24643,23300,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
NE,2/28/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,3/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,4/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3104,3104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NE,5/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,6/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,7/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,8/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,9/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,10/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,11/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,12/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2/29/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,3/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,4/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,5/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,6/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,5/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,6/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,7/31/2020,307,0,35,0,0,0,0,0,0,0,0,2414,0,336,0,0,0,0,0,0,0,101,0,8,2319,2255,0,0,0,800396,785286,0,0,0,38,0,0,24,0,0,0,0,0,0,0,0
NH,8/31/2020,364,0,34,0,0,0,0,0,0,0,0,3024,0,410,0,0,0,0,0,0,0,62,0,7,3007,2858,0,0,0,979876,948354,0,0,0,11,0,0,165,0,0,23,0,0,0,0,0
NH,9/30/2020,2027,0,144,0,0,0,1,0,0,0,0,4028,0,391,0,0,0,0,0,0,0,39,0,6,4151,3956,0,0,0,1325817,1282926,0,0,0,9,0,0,206,0,0,30,0,0,0,0,0
NH,10/31/2020,3874,0,258,0,0,0,2,0,0,0,0,16256,0,1085,0,0,0,0,0,0,0,53,0,9,11963,11605,0,0,0,3352556,3283137,0,0,0,3,0,0,169,0,0,100,0,0,0,0,0
NH,11/30/2020,2382,0,207,0,0,0,1,0,0,0,0,30868,0,2163,0,0,0,0,0,0,0,29,0,8,21006,20401,0,0,0,5674977,5561559,0,0,0,2,0,0,211,0,0,159,0,0,0,0,0
NH,12/31/2020,1313,0,128,0,0,0,0,0,0,0,0,27264,0,2034,0,0,0,0,0,0,0,64,0,2,28997,27997,0,0,0,7725851,7550882,0,0,0,3,0,0,263,0,0,244,0,0,0,0,0
NH,1/31/2021,2137,0,174,0,0,0,1,0,0,0,0,34091,0,2614,0,0,0,0,0,0,0,440,0,24,27937,26826,0,0,0,7429708,7230268,0,0,0,4,0,0,3,0,0,336,0,2,0,0,0
NH,2/28/2021,1558,0,113,0,0,0,0,0,0,0,0,33220,0,2506,0,0,0,0,0,0,0,450,0,40,32689,31068,0,0,0,8714768,8427294,0,0,0,7,0,0,34,0,0,327,0,0,0,0,0
NH,3/31/2021,1164,0,108,0,0,0,0,0,0,0,0,39432,0,3003,0,0,0,0,0,0,0,3927,0,289,39750,37636,0,0,0,10587581,10238304,0,0,0,6,0,0,697,0,0,308,0,0,0,0,0
NH,4/30/2021,1553,0,99,0,0,0,1,0,0,0,0,34311,0,2704,0,0,0,0,0,0,0,5568,0,268,22627,21792,0,0,0,5813482,5677795,0,0,0,7,0,0,2,0,0,245,0,0,0,0,0
NH,5/31/2021,560,0,65,0,0,0,0,0,0,0,0,32449,0,2546,0,0,0,0,0,0,0,4519,0,222,17083,16411,0,0,0,4167881,4070261,0,0,0,1,0,0,0,0,0,218,0,0,0,0,0
NH,6/30/2021,472,0,57,0,0,0,0,0,0,0,0,12760,0,1113,0,0,0,0,0,0,0,8742,0,588,12169,11641,0,0,0,3091137,3013121,0,0,0,1,0,0,110,0,0,108,0,0,0,0,0
NH,7/31/2021,92,0,12,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,31,0,0,1672,1603,0,0,0,431549,421320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
NH,8/31/2021,125,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,0,3,745,708,0,0,0,186075,179563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NH,9/30/2021,26,0,5,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,3,0,0,366,353,0,0,0,93479,91829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NH,10/31/2021,53,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,378,353,0,0,0,88722,83000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NH,11/30/2021,38,0,4,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,2,0,0,299,285,1,0,1,81831,78191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NH,12/31/2021,10,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,803,747,0,0,0,215445,206764,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NH,1/31/2022,41,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,145,132,0,0,0,50716,48424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2/28/2022,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,180,177,0,0,0,53146,52521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NH,3/31/2022,9,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,111,102,0,0,0,26334,25198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,4/30/2022,7,0,3,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,129,116,0,0,0,31690,29277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NH,5/31/2022,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,17298,17298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NH,6/30/2022,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,0,0,0,5697,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,7/31/2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,0,4405,4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,8/31/2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,6939,6876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,9/30/2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,91,0,0,0,23682,21591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,10/31/2022,85,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,0,0,0,8437,8319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,11/30/2022,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,53,0,0,0,16190,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,12/31/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,3964,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1/31/2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,754,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2/28/2023,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,6048,6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,3/31/2023,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,2116,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,4/30/2023,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0,0,0,5428,5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,5/31/2023,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,1369,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,6/30/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,7/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,8/31/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,9/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,10/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,1972,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,11/30/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1496,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,12/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2562,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1/31/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,854,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2/29/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,3/31/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,427,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
