st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52
SD,11/30/1992,111,65,42,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,722,424,0,67,25,12,0,5,7,13,0,9,767,827,740,88,50,31,19,102535,102535,93806,10869,7406,4579,2827,88,79,9,4,0,29,0,0
SD,12/31/1992,165,128,33,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1090,747,0,158,19,18,0,10,6,32,0,7,1108,1211,1114,141,43,28,10,152545,152545,142798,18240,6091,3943,1540,122,111,11,1,0,24,2,1
SD,1/31/1993,139,102,30,7,0,8,2,2,0,0,0,0,1,1,0,0,0,0,1004,675,0,114,15,20,0,4,9,31,0,3,1043,1119,1046,114,42,18,12,141685,141685,134935,15479,5937,2667,1848,113,102,11,0,1,13,0,0
SD,2/28/1993,128,100,25,3,0,10,2,2,0,0,0,0,3,3,0,0,0,1,1051,641,0,119,17,10,0,8,14,41,0,2,1103,1177,1113,120,61,19,15,147557,147557,141656,16657,7884,2766,1827,94,88,6,2,0,24,1,0
SD,3/31/1993,237,186,44,7,0,9,0,0,0,0,0,0,2,2,0,0,0,0,1542,910,0,133,28,6,0,19,24,40,0,6,1255,1325,1229,114,68,22,16,163760,163760,155251,15581,8730,3245,2413,156,149,7,2,4,29,1,2
SD,4/30/1993,194,160,27,7,0,11,1,1,0,0,0,0,1,1,0,0,0,0,1387,567,0,87,24,8,0,5,23,23,0,3,1793,1872,1706,115,85,24,22,229079,229079,213476,15608,10368,3605,3261,179,167,12,3,1,30,0,0
SD,5/31/1993,169,135,33,1,0,11,3,3,0,0,0,0,3,3,0,0,0,0,1264,460,0,93,40,12,0,4,23,28,0,3,1299,1383,1207,96,76,28,16,164300,164300,148651,12258,9647,3736,2386,137,126,11,2,1,26,2,0
SD,6/30/1993,181,132,43,6,0,19,5,5,0,0,0,2,3,3,0,0,0,0,1545,490,0,165,43,17,0,11,47,35,0,6,1303,1356,1202,124,88,31,31,162275,162275,147730,16248,11517,4361,4377,115,102,13,2,5,28,0,0
SD,7/31/1993,156,118,36,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1252,447,0,105,27,25,0,17,44,31,0,0,1652,1755,1589,155,123,43,41,211852,211852,196508,21073,16292,6154,5951,125,117,8,1,3,32,1,0
SD,8/31/1993,134,103,26,5,0,17,5,5,0,0,0,0,2,2,0,0,0,1,1222,465,0,127,28,26,0,14,42,29,0,0,1297,1372,1240,131,91,30,31,167452,167452,155373,18184,12714,4256,4678,111,96,15,3,2,31,0,0
SD,9/30/1993,143,89,50,4,0,7,3,3,0,0,0,1,1,1,0,0,0,0,1245,480,0,140,19,19,0,19,42,26,0,0,1280,1366,1179,128,85,26,31,166066,166066,147770,17967,11339,3799,4466,84,77,7,2,0,37,2,2
SD,10/31/1993,69,24,42,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,797,342,0,95,13,9,0,15,26,18,0,1,884,945,820,114,68,25,19,115743,115743,103873,15886,8664,3399,2926,31,28,3,1,0,23,2,0
SD,11/30/1993,48,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,287,0,71,5,8,0,3,8,13,0,3,675,722,624,86,27,5,8,89648,89648,80100,12149,3073,661,1232,1,1,0,0,0,35,0,3
SD,12/31/1993,228,167,56,5,0,14,4,4,0,0,0,1,8,8,0,0,0,0,1143,471,0,142,22,11,0,5,21,17,0,3,1045,1242,1116,127,68,19,24,153560,153560,141006,16949,7344,2688,3434,149,138,11,3,6,71,2,1
SD,1/31/1994,116,86,29,1,0,5,2,2,0,0,0,0,0,0,0,0,0,0,848,282,0,88,13,10,0,0,17,3,0,0,871,936,850,88,35,13,17,117406,117406,109034,12109,4313,1652,2534,92,86,6,1,0,65,3,1
SD,2/28/1994,64,46,16,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,681,188,0,46,1,5,0,0,9,11,0,0,691,731,661,46,18,1,6,90574,90574,84063,6632,1536,154,924,49,45,4,0,0,82,0,2
SD,3/31/1994,20,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,156,0,21,0,9,0,0,5,2,0,0,421,436,396,21,7,0,2,52026,50627,46821,2630,696,0,308,2,2,0,0,0,68,0,1
SD,4/30/1994,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0,8,0,1,0,1,0,1,0,0,76,83,72,8,1,1,0,8085,8085,7191,896,154,154,0,1,1,0,0,0,12,0,0
SD,5/31/1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,1,0,0,0,1,0,0,0,0,12,12,10,1,1,1,0,1180,1180,1013,102,154,154,0,0,0,0,0,0,0,0,0
SD,6/30/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,7/31/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,8/31/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,10/31/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,11/30/1991,23331,22989,0,342,0,249,585,585,0,0,0,21,82,82,0,0,0,2,18222,104,45,83,455,2,0,9,54,0,0,1,16794,16564,16035,83,804,426,42,1824392,1796054,1747388,10699,82572,53262,6857,16794,16548,246,417,47,0,0,0
TN,12/31/1991,10388,9387,337,664,0,912,354,338,9,7,0,78,67,61,3,3,0,8,113586,3398,530,3384,3140,69,6,314,450,14,14,23,115004,113495,109467,3195,6634,3496,429,12525421,12334592,11957164,409323,719515,457866,68024,11957,11404,553,457,60,0,0,0
TN,1/31/1992,8886,7843,569,474,0,482,237,209,17,11,0,39,42,37,1,4,0,5,120998,6614,319,5691,3318,137,11,426,492,18,5,46,126566,125253,121310,5517,7504,3864,535,14058577,13879639,13510005,716836,813246,513791,81510,7965,7572,393,252,37,0,0,0
TN,2/29/1992,6555,5531,545,479,0,418,128,107,10,11,0,36,96,86,2,8,0,8,114406,6821,206,5824,2790,127,0,397,542,46,3,51,120114,119014,115066,5682,6596,3279,587,13535640,13338173,12956098,731690,729904,442547,89136,5785,5489,296,154,88,0,0,0
TN,3/31/1992,6765,5713,633,419,0,395,151,111,24,16,0,21,103,95,6,2,0,6,130340,9353,200,6452,2903,180,1,357,955,102,2,67,136728,135640,131193,6426,7342,3362,1032,15406871,15180159,14749664,823847,829499,451306,156760,5680,5390,290,130,101,1125,53,39
TN,4/30/1992,7100,5992,738,370,0,350,155,109,29,17,0,24,106,97,4,5,0,11,129902,9872,227,5528,2768,264,3,306,1111,130,0,58,135302,134259,129479,5486,7095,3181,1198,15582891,15323721,14850791,710228,838306,443966,183556,6298,6068,230,135,112,2220,70,18
TN,5/31/1992,6315,5277,751,287,0,288,161,116,36,9,0,30,91,76,10,5,0,12,103527,8634,204,5438,2200,272,3,301,1043,156,0,75,108909,108254,104354,5379,5827,2595,1138,12955550,12496745,12116120,694824,714022,370280,175421,5417,5201,216,133,82,7765,163,9
TN,6/30/1992,6767,5352,997,418,0,295,290,232,45,13,0,39,99,92,4,3,0,13,86017,8375,193,3658,2322,300,8,281,1169,189,1,90,89671,89081,85900,3675,5832,2647,1300,10681185,10317146,10013487,473748,744229,385777,204902,5093,4918,175,245,95,2855,81,8
TN,7/31/1992,7583,5591,1508,484,0,387,219,168,36,15,0,38,138,117,13,8,0,12,84718,7860,241,4052,2466,306,15,383,1386,191,0,129,88361,87984,85211,3991,6325,2896,1573,10654597,10327681,10060948,520049,834646,427136,249266,5776,5558,218,209,121,2293,64,5
TN,8/31/1992,8445,6657,1331,457,0,556,209,161,38,10,0,38,129,111,12,6,0,12,83924,6893,275,4040,2475,306,13,237,1372,183,5,150,92937,91052,88166,4007,6570,2833,1609,11665140,10416599,10125874,523194,854962,427768,257615,6393,6129,264,178,109,2239,58,28
TN,9/30/1992,6334,4434,1468,432,0,420,161,103,44,14,0,26,135,110,17,8,0,15,92483,7234,171,4338,2517,301,3,173,1612,166,2,142,99505,97566,93805,4376,6842,2733,1792,12477557,11502155,11133341,571323,918150,439538,287263,4464,4237,227,120,110,2494,62,37
TN,10/31/1992,6388,4455,1516,417,0,396,222,144,68,10,0,22,119,97,15,7,0,24,74310,6863,182,3937,2135,250,1,160,1495,168,12,184,79001,77069,73815,3864,5933,2334,1724,9096750,9661452,8890216,509957,777714,339952,275355,3978,3778,200,146,105,2510,52,26
TN,11/30/1992,7542,5064,2055,423,0,369,281,156,113,12,0,34,116,94,11,11,0,16,73342,5994,178,3517,2349,223,6,181,1545,183,0,173,76949,74910,71390,3425,6462,2580,1768,9323809,8958634,8626535,458593,838527,374726,280652,4846,4672,174,164,103,3574,105,79
TN,12/31/1992,13953,10365,3060,528,0,437,336,231,97,8,0,84,187,153,27,7,0,20,88171,7557,241,3891,2972,256,0,477,1694,219,4,182,93862,90282,84514,3715,8147,3476,1935,11689798,10710166,10215095,496784,1072754,519912,313471,8400,8186,214,236,257,3373,194,164
TN,1/31/1993,20643,16353,3781,509,0,588,278,209,55,14,0,58,197,158,33,6,0,37,93075,6617,270,3741,2609,260,1,507,1688,232,2,206,97426,93542,81277,3632,7652,3157,1938,11861495,11130459,9989779,480796,1224499,678662,320389,14727,14464,263,230,174,2550,100,53
TN,2/28/1993,8468,5644,2329,495,0,414,165,109,48,8,0,26,174,146,20,8,0,19,78098,6007,226,3761,2243,251,6,339,1743,237,4,235,82249,78904,74441,3615,6728,2676,1975,10291910,9656350,9227442,484498,938676,420453,327099,5370,5137,233,131,152,2351,80,63
TN,3/31/1993,10416,6578,3249,589,0,405,211,132,61,18,0,29,231,176,33,22,0,17,96525,6830,256,4139,2409,299,7,296,2405,340,7,231,100037,95926,90521,3821,12648,4556,5019,12558695,11847711,11324142,522178,1794614,692685,824398,6344,6108,236,154,197,2761,106,165
TN,4/30/1993,10008,6751,2748,509,0,366,226,131,78,17,0,28,169,141,14,14,0,15,78684,5616,187,3469,1823,257,6,238,2153,305,11,183,81984,78546,74027,3315,5961,2133,2314,10434701,9724233,9299270,449223,851597,333340,382442,5970,5779,191,152,129,2402,85,55
TN,5/31/1993,7904,5377,2126,401,0,382,211,127,74,10,0,19,131,105,20,6,0,18,74146,4964,146,3296,1735,211,2,209,1954,314,2,176,76767,73746,70011,3159,5427,1963,2091,9747171,9215526,8853297,435892,767616,299631,345495,5044,4840,204,141,110,2535,64,75
TN,6/30/1993,9862,6760,2636,466,0,366,318,190,117,11,0,41,142,110,19,13,0,18,91440,5187,162,3703,2552,204,3,323,2052,372,1,197,94066,90300,86058,3541,7214,2917,2207,11898587,11281430,10869914,487649,1002173,449466,366841,6297,6104,193,230,104,3056,90,79
TN,7/31/1993,12922,8915,3647,360,0,411,382,288,85,9,0,35,155,113,38,4,0,26,83861,4536,244,3284,3174,229,0,350,1606,331,3,175,86632,82819,78792,3153,7110,3573,1774,10916501,10327702,9943647,433192,1018875,560933,294531,7983,7781,202,301,127,2561,70,97
TN,8/31/1993,9722,6659,2603,460,0,375,238,145,83,10,0,39,128,92,23,13,0,20,92858,4667,193,3474,3339,211,3,396,1522,349,8,202,95653,91499,87546,3314,7607,3828,1695,12258145,11653025,11271934,463022,1063494,589807,286076,6427,6208,219,192,89,2720,133,55
TN,9/30/1993,8391,5352,2606,433,0,324,225,133,81,11,0,24,126,89,30,7,0,14,79036,4525,217,3084,2986,164,3,332,1330,335,8,165,81131,77505,73238,2925,6702,3384,1482,10400726,9881513,9474133,406331,930780,517447,251875,4832,4677,155,132,92,2695,149,56
TN,10/31/1993,3501,1087,2127,287,0,198,85,20,58,7,0,10,36,11,18,7,0,10,60908,3963,130,2514,2148,126,5,141,1075,265,7,144,63056,60194,57069,2402,4821,2325,1224,8096989,7698566,7390755,328800,660628,346132,206395,1430,1339,91,42,25,2286,91,45
TN,11/30/1993,5587,2646,2678,263,0,146,178,97,78,3,0,14,59,36,19,4,0,7,58842,3194,148,2046,2544,94,1,68,936,223,1,111,60065,57711,54571,1929,4812,2662,1044,7726672,7404987,7098061,264266,676380,406923,173611,2404,2373,31,100,33,3881,196,63
TN,12/31/1993,8881,4698,3743,440,0,235,287,167,111,9,0,41,112,82,26,4,0,11,51967,3791,241,1766,1926,121,2,173,899,238,5,74,53517,51815,48233,1661,4119,2119,988,6776395,6457555,6131383,231822,573439,317629,164928,4680,4536,144,171,88,5045,232,100
TN,1/31/1994,11357,4066,6939,352,0,281,203,131,61,11,0,25,122,71,47,4,0,8,44841,2746,197,1469,1343,104,0,213,653,203,2,40,46909,45447,40114,1414,3120,1573,712,5968316,5601350,5117333,199586,431488,238990,114394,4037,3864,173,151,75,4452,165,83
TN,2/28/1994,3823,1333,2281,209,0,179,71,44,22,5,0,10,46,21,21,4,0,6,28286,1863,146,1243,951,59,2,114,465,135,0,36,29406,28493,26463,1168,2120,1071,517,3741680,3600922,3421796,170175,305912,171841,83650,1638,1525,113,56,33,2905,111,47
TN,3/31/1994,1390,26,1309,55,0,49,30,3,25,2,0,2,12,0,10,2,0,2,15703,1201,47,557,399,36,4,51,238,59,0,13,16229,15634,14401,557,986,435,245,1938195,1854085,1747337,79316,139410,71103,40557,73,62,11,6,0,3031,124,55
TN,4/30/1994,1336,11,1277,48,0,26,15,2,13,0,0,1,14,0,13,1,0,3,5836,291,1,139,133,6,0,3,72,14,0,10,5809,5509,4724,123,327,148,72,688592,634298,564988,17446,39711,19702,11316,36,33,3,6,0,356,18,10
TN,5/31/1994,339,5,326,8,0,8,0,0,0,0,0,0,1,0,0,1,0,0,1418,113,6,55,25,0,0,0,20,2,0,1,1502,1381,1267,49,71,20,27,183481,171510,160051,5708,9053,2992,3887,12,9,3,0,0,88,4,1
TN,6/30/1994,26,1,25,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,56,17,0,3,9,0,0,0,0,0,0,1,57,47,42,6,8,0,0,6268,4785,4344,386,1229,3,87,1,1,0,0,0,2,0,0
TN,7/31/1994,51,2,47,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,34,17,0,0,6,0,0,0,0,0,0,0,52,48,47,0,5,4,1,5250,5203,5112,0,210,45,165,3,3,0,0,0,2,0,0
TN,8/31/1994,15,0,11,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,6,0,0,5,0,0,0,0,0,0,0,8,8,6,0,8,8,0,1270,1181,864,0,840,840,0,0,0,0,0,0,0,0,0
TN,9/30/1994,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,4,0,0,0,0,0,0,0,50,50,48,2,1,0,0,6567,6567,6261,225,22,0,0,3,3,0,0,0,3,0,0
TN,10/31/1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,11/30/1994,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,10,4,0,0,0,0,0,0,0,41,41,40,10,1,0,1,6800,6800,6684,1700,18,0,18,2,1,1,0,0,2,0,0
TN,12/31/1994,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,21,0,0,0,0,0,0,0,28,27,27,0,54,54,0,3940,3843,3843,0,9180,9180,0,1,1,0,4,0,1,4,0
TN,1/31/1995,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,6,1,0,0,0,0,0,0,0,26,26,26,6,1,1,0,2570,2406,2406,1020,170,170,0,2,1,1,1,0,1,0,0
TN,2/28/1995,2,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,16,0,0,33,0,0,0,0,0,0,0,2,2,1,0,33,33,0,224,224,112,0,7310,5610,0,0,0,0,3,0,0,2,0
TN,3/31/1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,570,456,456,0,0,0,0,0,0,0,0,0,1,0,0
TN,4/30/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,5/31/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,20,9,9,0,0,0,0,1760,1567,1485,0,0,0,0,0,0,0,0,0,1,0,0
TN,6/30/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,7/31/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,8/31/1995,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,9/30/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,10/31/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,170,170,170,0,0,0,0,0,0,0,0,0,0,0,0
TN,11/30/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,12/31/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1/31/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2/29/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,3/31/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,4/30/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,5/31/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,6/30/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,7/31/1996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,8/31/1996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,9/30/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,10/31/1996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,11/30/1996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,12/31/1996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,10/31/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,11/30/1991,1845,1655,0,190,0,0,94,94,0,0,0,0,76,76,0,0,0,0,1658,74,5,0,94,2,0,0,76,0,0,0,1701,1701,1697,0,1701,114,60,270176,270176,270010,0,298116,16069,11871,1694,1694,0,113,0,0,0,0
TX,12/31/1991,67262,64767,0,2495,0,4,1608,1607,0,1,0,1,902,902,0,0,0,0,193540,6881,37,22,5021,107,1,2,1849,10,0,0,117017,179025,167538,0,6325,2918,639,28102134,28102134,26957785,0,800656,464977,117630,60649,60649,0,922,23,6,0,0
TX,1/31/1992,26214,24463,0,1751,0,3,515,514,0,1,0,0,370,369,0,1,0,0,303753,19165,91,179,7177,218,1,4,3023,57,1,0,156988,308147,289051,0,10487,4386,1171,48557011,48557011,46670208,0,1304406,704504,202904,24324,24324,0,272,189,1,0,0
TX,2/29/1992,20735,19278,0,1457,0,11,450,449,0,1,0,0,234,233,0,1,0,1,346009,20775,62,118,8097,238,1,5,3462,73,1,2,178720,357469,338459,0,11662,4950,1175,56619049,56619049,54631346,0,1471760,800416,210651,19018,19018,0,229,86,8155,132,8
TX,3/31/1992,28411,26938,0,1473,0,17,533,533,0,0,0,0,540,540,0,0,0,7,421411,23926,32,147,9219,357,0,9,4902,144,0,14,221908,440536,417456,797,14416,5813,2142,69940609,69940609,67496909,140922,1926962,973863,402975,29152,28743,409,364,346,3596,83,47
TX,4/30/1992,21632,20326,0,1306,0,34,433,432,0,1,0,0,429,428,0,1,0,4,419969,24457,17,167,9060,404,1,3,5384,204,1,20,223144,420666,398893,641,13629,5712,2522,66416696,66416696,64142514,110431,1882998,957421,481730,18834,18712,122,253,285,6957,118,56
TX,5/31/1992,17035,16103,0,932,0,76,302,302,0,0,0,0,347,347,0,0,0,0,323828,21232,13,1392,6857,353,0,26,4766,168,0,38,182384,329183,312282,1909,11226,7334,3588,54076470,54076470,52281439,356126,1674987,1019412,619753,14646,14510,136,253,294,16548,339,32
TX,6/30/1992,20414,16750,2775,889,0,628,359,304,55,0,0,16,502,454,47,1,0,24,282396,22502,16,15806,6282,433,0,397,5430,213,1,488,167968,299862,283804,16649,11784,6934,4667,49579625,49441786,47747125,3070796,1825274,968698,821952,15315,14663,652,283,372,12444,299,40
TX,7/31/1992,21750,18278,2438,1034,0,605,473,393,80,0,0,14,480,454,26,0,0,29,279866,20501,25,13047,6075,403,0,313,6195,250,0,520,165954,294673,280635,13954,12172,6520,5455,49276890,49098422,47625386,2603435,1953324,938436,977118,17286,16557,729,346,379,8602,194,50
TX,8/31/1992,19363,15841,2485,1037,0,675,363,316,47,0,0,12,446,410,36,0,0,26,240780,17370,19,11714,5419,341,0,259,5950,275,0,503,146459,259457,247169,13036,11293,5658,5447,43748175,43607705,42317007,2463159,1864719,836497,991292,15402,14608,794,297,370,7436,212,123
TX,9/30/1992,21300,16421,3879,1000,0,688,343,285,57,1,0,23,584,517,67,0,0,28,281368,19198,25,12460,5885,418,1,377,7214,367,0,609,174820,306498,289179,14304,12862,6102,6614,52081173,51880572,50032028,2738473,2153446,907460,1206265,15869,15002,867,291,448,9260,228,127
TX,10/31/1992,24795,17144,5880,1771,0,678,515,409,105,1,0,17,587,511,76,0,0,37,280146,20624,38,13092,5696,476,1,373,7709,479,0,637,170025,298940,279218,14630,13200,5970,7178,50302521,50073807,48023120,2782544,2184510,871072,1299345,15337,14659,768,373,463,10165,254,143
TX,11/30/1992,23762,16234,5861,1667,0,590,451,360,91,0,0,22,619,527,92,0,0,39,245087,18617,24,10509,5404,326,0,309,7311,472,0,615,148696,258998,241542,11738,12347,5382,6940,43571521,43415442,41599634,2227958,2078077,796980,1274927,14016,13368,648,343,461,12772,226,227
TX,12/31/1992,29516,21246,6639,1631,0,646,500,407,93,0,0,18,813,698,115,0,0,39,287124,27146,24,12215,6262,447,0,334,9171,530,0,745,175900,302942,281810,13310,15171,6420,8723,50471453,50286236,48093234,2540775,2539988,912409,1619321,18340,17580,760,375,608,16210,322,318
TX,1/31/1993,28952,20876,6591,1485,0,731,539,427,112,0,0,21,798,649,149,0,0,65,247396,23364,20,10702,5152,357,0,325,8325,560,0,809,150066,261579,245232,11681,13207,5207,7947,43537833,43404397,41713639,2257358,2233353,725815,1494930,18164,17359,805,370,572,10448,194,242
TX,2/28/1993,25680,18670,5693,1317,0,667,374,313,60,1,0,24,883,755,127,1,0,58,242090,22490,17,10841,4628,350,1,282,8961,484,1,924,149384,257549,240372,11775,13389,4672,8654,43024624,42900354,41143393,2259503,2315998,651975,1649417,16619,15784,835,312,689,9854,178,219
TX,3/31/1993,30032,21893,6520,1619,0,930,532,432,98,2,0,36,1164,998,166,0,0,89,290637,25072,22,13306,5330,377,2,411,11704,628,0,1338,179638,307414,287053,14297,17287,5485,11715,51378043,51197131,49125399,2737452,3046399,770972,2255616,19389,18271,1118,366,982,11816,233,324
TX,4/30/1993,28361,20523,6511,1327,0,966,480,383,96,1,0,56,1164,991,172,1,0,74,265852,15091,18,14526,5029,329,1,590,11941,593,1,1387,164249,277795,258494,15294,17536,5328,12088,46588029,46408005,44499877,2882670,3136205,763057,2347296,18586,17340,1246,417,907,10516,196,281
TX,5/31/1993,26056,18452,6620,984,0,713,478,333,144,1,0,28,899,724,175,0,0,83,245763,12240,16,12622,4846,321,1,517,11810,604,0,1305,152075,258020,240152,13496,16953,4950,11882,43843022,43681643,41894396,2559873,3065066,724316,2314964,16169,15205,964,264,694,9553,188,309
TX,6/30/1993,31810,21856,8906,1048,0,793,534,386,147,1,0,24,1002,787,215,0,0,74,287520,12050,21,14753,5667,325,1,625,13882,706,0,1562,178341,302878,282773,16257,19687,5761,13790,51681979,51484647,49511275,3075633,3564684,840491,2695734,18807,17699,1108,293,669,11643,232,392
TX,7/31/1993,31432,22273,8024,1135,0,956,545,425,120,0,0,33,1003,795,208,0,0,88,264464,10663,9,14411,5259,297,0,592,12037,634,0,1486,164218,279276,260447,15831,17489,5378,12071,47967513,47800355,45947211,3003675,3189826,797662,2364489,19483,18513,970,363,647,10399,212,384
